Antibody,Virus,Reference,Pubmed ID,IC50,IC80,ID50
10E8+b12,26191_2_48,Doria-Rose et al. PLoS Pathog 13:e1006148 (2017),28052137,1.07,,
10E8+b12,3168_V4_C10,Doria-Rose et al. PLoS Pathog 13:e1006148 (2017),28052137,2.95,,
10E8+b12,620345_C1,Doria-Rose et al. PLoS Pathog 13:e1006148 (2017),28052137,0.746,,
10E8+b12,7165_18,Doria-Rose et al. PLoS Pathog 13:e1006148 (2017),28052137,0.627,,
10E8+b12,CH038_12,Doria-Rose et al. PLoS Pathog 13:e1006148 (2017),28052137,0.274,,
10E8+b12,CH070_1,Doria-Rose et al. PLoS Pathog 13:e1006148 (2017),28052137,5.5,,
10E8+b12,CNE5,Doria-Rose et al. PLoS Pathog 13:e1006148 (2017),28052137,0.891,,
10E8+b12,CNE55,Doria-Rose et al. PLoS Pathog 13:e1006148 (2017),28052137,0.113,,
10E8+b12,KER2008_12,Doria-Rose et al. PLoS Pathog 13:e1006148 (2017),28052137,>50,,
10E8+b12,M02138,Doria-Rose et al. PLoS Pathog 13:e1006148 (2017),28052137,0.044,,
10E8+b12,Q259_17,Doria-Rose et al. PLoS Pathog 13:e1006148 (2017),28052137,7.33,,
10E8+b12,Q461_E2,Doria-Rose et al. PLoS Pathog 13:e1006148 (2017),28052137,2.59,,
10E8+b12,TH976_17,Doria-Rose et al. PLoS Pathog 13:e1006148 (2017),28052137,0.709,,
10E8+b12,YU2,Doria-Rose et al. PLoS Pathog 13:e1006148 (2017),28052137,1.7,,
10E8+b12,ZM135_10A,Doria-Rose et al. PLoS Pathog 13:e1006148 (2017),28052137,0.181,,
10E8+PG9,0013095_2_11,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.008,0.03,
10E8+PG9,0013095_2_11,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.002,0.016,
10E8+PG9,001428_2_42,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.003,0.011,
10E8+PG9,001428_2_42,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.003,0.008,
10E8+PG9,0260_V5_C36,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.518,2.59,
10E8+PG9,0260_V5_C36,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.632,2.71,
10E8+PG9,0330_V4_C3,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.005,0.019,
10E8+PG9,0330_V4_C3,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.012,0.043,
10E8+PG9,0815_V3_C3,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.121,1.04,
10E8+PG9,0815_V3_C3,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.318,1.72,
10E8+PG9,1006_11_C3_1601,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.079,0.416,
10E8+PG9,1006_11_C3_1601,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.089,0.389,
10E8+PG9,1012_11_TC21_3257,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.049,0.193,
10E8+PG9,1012_11_TC21_3257,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.082,0.364,
10E8+PG9,1054_07_TC4_1499,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.003,0.044,
10E8+PG9,1054_07_TC4_1499,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.029,0.188,
10E8+PG9,1056_10_TA11_1826,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.25,0.891,
10E8+PG9,1056_10_TA11_1826,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.064,0.421,
10E8+PG9,1394_C9G1,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.006,0.022,
10E8+PG9,1394_C9G1,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.013,0.043,
10E8+PG9,16055_2_3,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.004,0.015,
10E8+PG9,16055_2_3,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.005,0.019,
10E8+PG9,16845_2_22,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.056,0.264,
10E8+PG9,16845_2_22,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.016,0.136,
10E8+PG9,191084_B7_19,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.009,0.045,
10E8+PG9,191084_B7_19,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.02,0.061,
10E8+PG9,191821_E6_1,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.383,1.59,
10E8+PG9,191821_E6_1,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.265,1.39,
10E8+PG9,191955_A11,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.008,0.024,
10E8+PG9,191955_A11,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.009,0.042,
10E8+PG9,211_9,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.066,0.207,
10E8+PG9,211_9,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.128,0.204,
10E8+PG9,231965_C1,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.418,2.66,
10E8+PG9,231965_C1,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.299,2.67,
10E8+PG9,231966_C2,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.018,0.079,
10E8+PG9,231966_C2,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.015,0.076,
10E8+PG9,235_47,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.02,0.13,
10E8+PG9,235_47,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.036,0.183,
10E8+PG9,246_F3_C10_2,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.018,0.07,
10E8+PG9,246_F3_C10_2,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.023,0.062,
10E8+PG9,249M_B10,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.02,0.088,
10E8+PG9,249M_B10,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.03,0.112,
10E8+PG9,25710_2_43,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.005,0.029,
10E8+PG9,25710_2_43,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.007,0.036,
10E8+PG9,263_8,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.028,0.169,
10E8+PG9,263_8,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.029,0.192,
10E8+PG9,3016_V5_C45,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.026,0.177,
10E8+PG9,3016_V5_C45,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.067,0.315,
10E8+PG9,3103_V3_C10,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,>25,>25,
10E8+PG9,3103_V3_C10,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,>25,>25,
10E8+PG9,3301_V1_C24,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.097,0.391,
10E8+PG9,3301_V1_C24,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.17,0.628,
10E8+PG9,3817_V2_C59,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.002,0.008,
10E8+PG9,3817_V2_C59,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.003,0.009,
10E8+PG9,398_F1_F6_20,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.252,2.8,
10E8+PG9,398_F1_F6_20,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.109,4.1,
10E8+PG9,6041_V3_C23,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.035,0.192,
10E8+PG9,6041_V3_C23,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.042,0.189,
10E8+PG9,620345_C1,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.079,0.742,
10E8+PG9,620345_C1,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.094,0.676,
10E8+PG9,62357_14_D3_4589,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.227,1.37,
10E8+PG9,62357_14_D3_4589,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.45,1.89,
10E8+PG9,6240_08_TA5_4622,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.218,0.878,
10E8+PG9,6240_08_TA5_4622,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.224,0.964,
10E8+PG9,6244_13_B5_4567,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.016,0.186,
10E8+PG9,6244_13_B5_4567,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.021,0.386,
10E8+PG9,6535_3,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.024,0.132,
10E8+PG9,6535_3,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.065,0.326,
10E8+PG9,6540_V4_C1,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.018,0.061,
10E8+PG9,6540_V4_C1,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.022,0.08,
10E8+PG9,6545_V4_C1,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.017,0.065,
10E8+PG9,6545_V4_C1,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.028,0.104,
10E8+PG9,6811_V7_C18,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,4.28,13.5,
10E8+PG9,6811_V7_C18,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,4.16,11.3,
10E8+PG9,6952_V1_C20,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.035,0.287,
10E8+PG9,6952_V1_C20,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.072,0.6,
10E8+PG9,703010054_2A2,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.017,0.044,
10E8+PG9,703010054_2A2,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.022,0.053,
10E8+PG9,703010200_1E5,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,3.64,17.1,
10E8+PG9,703010200_1E5,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,6,20,
10E8+PG9,703010217_B6,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.004,0.014,
10E8+PG9,703010217_B6,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.006,0.018,
10E8+PG9,704809221_1B3,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.002,0.015,
10E8+PG9,704809221_1B3,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.003,0.026,
10E8+PG9,89_F1_2_25,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.071,0.506,
10E8+PG9,89_F1_2_25,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.244,1.03,
10E8+PG9,9004SS_A3_4,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.007,0.042,
10E8+PG9,9004SS_A3_4,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.012,0.048,
10E8+PG9,928_28,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.028,0.153,
10E8+PG9,928_28,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.008,0.053,
10E8+PG9,A07412M1_VRC12,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.154,0.81,
10E8+PG9,A07412M1_VRC12,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.12,0.642,
10E8+PG9,AC10_29,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.054,0.211,
10E8+PG9,AC10_29,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.028,0.091,
10E8+PG9,BF1266_431A,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.015,0.047,
10E8+PG9,BF1266_431A,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.018,0.059,
10E8+PG9,BJOX002000_03_2,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.02,0.084,
10E8+PG9,BJOX002000_03_2,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.036,0.187,
10E8+PG9,BJOX009000_02_4,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.065,0.634,
10E8+PG9,BJOX009000_02_4,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.09,0.698,
10E8+PG9,BJOX010000_06_2,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.019,0.126,
10E8+PG9,BJOX010000_06_2,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.016,0.1,
10E8+PG9,BJOX015000_11_5,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.024,0.282,
10E8+PG9,BJOX015000_11_5,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.019,0.303,
10E8+PG9,BJOX025000_01_1,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.071,0.304,
10E8+PG9,BJOX025000_01_1,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.035,0.286,
10E8+PG9,BJOX028000_10_3,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.106,0.466,
10E8+PG9,BJOX028000_10_3,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.084,0.386,
10E8+PG9,C1080_C3,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.002,0.007,
10E8+PG9,C1080_C3,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.001,0.006,
10E8+PG9,C2101_C1,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.017,0.07,
10E8+PG9,C2101_C1,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.021,0.098,
10E8+PG9,C3347_C11,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.015,0.069,
10E8+PG9,C3347_C11,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.002,0.016,
10E8+PG9,C4118_9,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.021,0.059,
10E8+PG9,C4118_9,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.017,0.061,
10E8+PG9,CAAN5342,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.785,3.51,
10E8+PG9,CAAN5342,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.647,3.43,
10E8+PG9,CAP210_E8,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.077,0.325,
10E8+PG9,CAP210_E8,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.122,0.391,
10E8+PG9,CAP45_G3,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.003,0.009,
10E8+PG9,CAP45_G3,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.003,0.011,
10E8+PG9,CE0393_C3,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.009,0.03,
10E8+PG9,CE0393_C3,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.013,0.037,
10E8+PG9,CE0682_E4,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.046,0.235,
10E8+PG9,CE0682_E4,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.074,0.27,
10E8+PG9,CE1086_B2,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.341,2.06,
10E8+PG9,CE1086_B2,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.085,0.879,
10E8+PG9,CE1172_H1,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.04,0.116,
10E8+PG9,CE1172_H1,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.039,0.093,
10E8+PG9,CE1176_A3,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.008,0.026,
10E8+PG9,CE1176_A3,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.01,0.032,
10E8+PG9,CE2010_F5,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.697,3.65,
10E8+PG9,CE2010_F5,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,1.07,4.41,
10E8+PG9,CE2060_G9,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.031,0.089,
10E8+PG9,CE2060_G9,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.041,0.108,
10E8+PG9,CH119_10,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.132,0.431,
10E8+PG9,CH119_10,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.104,0.37,
10E8+PG9,CNE17,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.042,0.161,
10E8+PG9,CNE17,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.051,0.176,
10E8+PG9,CNE19,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.009,0.031,
10E8+PG9,CNE19,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.012,0.053,
10E8+PG9,CNE20,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.023,0.099,
10E8+PG9,CNE20,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.033,0.101,
10E8+PG9,CNE21,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.024,0.119,
10E8+PG9,CNE21,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.044,0.156,
10E8+PG9,CNE30,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.341,3.75,
10E8+PG9,CNE30,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.585,3.79,
10E8+PG9,CNE5,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.006,0.019,
10E8+PG9,CNE5,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.011,0.032,
10E8+PG9,CNE52,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.012,0.052,
10E8+PG9,CNE52,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.021,0.081,
10E8+PG9,CNE53,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.041,0.157,
10E8+PG9,CNE53,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.055,0.202,
10E8+PG9,CNE55,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.018,0.16,
10E8+PG9,CNE55,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.044,0.232,
10E8+PG9,CNE58,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.012,0.044,
10E8+PG9,CNE58,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.017,0.052,
10E8+PG9,CNE8,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.047,0.243,
10E8+PG9,CNE8,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.04,0.217,
10E8+PG9,DU156_12,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.006,0.032,
10E8+PG9,DU156_12,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.01,0.046,
10E8+PG9,DU172_17,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.03,0.196,
10E8+PG9,DU172_17,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.026,0.141,
10E8+PG9,DU422_1,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.224,0.754,
10E8+PG9,DU422_1,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.039,0.223,
10E8+PG9,MS208_A1,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.049,0.232,
10E8+PG9,MS208_A1,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.023,0.204,
10E8+PG9,P0402_C2_11,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.067,0.405,
10E8+PG9,P0402_C2_11,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.036,0.285,
10E8+PG9,P1981_C5_3,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.012,0.087,
10E8+PG9,P1981_C5_3,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.02,0.098,
10E8+PG9,PVO_4,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,1.71,5.23,
10E8+PG9,PVO_4,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,1.18,3.95,
10E8+PG9,Q23_17,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.003,0.01,
10E8+PG9,Q23_17,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.003,0.009,
10E8+PG9,Q259_17,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.054,0.345,
10E8+PG9,Q259_17,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.036,0.168,
10E8+PG9,Q461_E2,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.334,1.48,
10E8+PG9,Q461_E2,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.317,1.21,
10E8+PG9,Q769_D22,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.011,0.041,
10E8+PG9,Q769_D22,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.01,0.032,
10E8+PG9,Q842_D12,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.027,0.07,
10E8+PG9,Q842_D12,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.016,0.049,
10E8+PG9,QH0692_42,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.956,4.2,
10E8+PG9,QH0692_42,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.128,1.64,
10E8+PG9,R1166_C1,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.288,0.967,
10E8+PG9,R1166_C1,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.164,0.618,
10E8+PG9,R2184_C4,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.085,0.398,
10E8+PG9,R2184_C4,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.065,0.303,
10E8+PG9,R3265_C6,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.089,0.301,
10E8+PG9,R3265_C6,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.036,0.208,
10E8+PG9,REJO4541_67,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.007,0.035,
10E8+PG9,REJO4541_67,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.005,0.024,
10E8+PG9,RHPA4259_7,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.498,3.08,
10E8+PG9,RHPA4259_7,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.547,2.59,
10E8+PG9,SC05_8C11_2344,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.09,0.432,
10E8+PG9,SC05_8C11_2344,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.112,0.45,
10E8+PG9,SC422_8,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.067,0.313,
10E8+PG9,SC422_8,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.057,0.287,
10E8+PG9,T250_4,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.003,0.007,
10E8+PG9,T250_4,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.0008,0.004,
10E8+PG9,T251_18,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.416,2.39,
10E8+PG9,T251_18,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.266,1.47,
10E8+PG9,T255_34,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.016,0.072,
10E8+PG9,T255_34,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.021,0.083,
10E8+PG9,T257_31,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.023,0.073,
10E8+PG9,T257_31,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.014,0.055,
10E8+PG9,T278_50,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.209,0.824,
10E8+PG9,T278_50,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.109,0.498,
10E8+PG9,THRO4156,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.051,0.465,
10E8+PG9,THRO4156,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.077,0.465,
10E8+PG9,TRJO4551_58,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.061,0.559,
10E8+PG9,TRJO4551_58,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.113,0.543,
10E8+PG9,TRO_11,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.019,0.344,
10E8+PG9,TRO_11,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.035,0.3,
10E8+PG9,WEAU_D15_410,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.683,24.3,
10E8+PG9,WEAU_D15_410,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,1.33,>25,
10E8+PG9,WITO4160_33,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.004,0.016,
10E8+PG9,WITO4160_33,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.006,0.018,
10E8+PG9,X1193_C1,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.055,0.231,
10E8+PG9,X1193_C1,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.077,0.238,
10E8+PG9,X1254_C3,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.042,0.149,
10E8+PG9,X1254_C3,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.046,0.142,
10E8+PG9,X1632_S2_B10,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.03,0.169,
10E8+PG9,X1632_S2_B10,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.046,0.185,
10E8+PG9,X2088_C9,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,>25,>25,
10E8+PG9,X2088_C9,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,>25,>25,
10E8+PG9,X2131_C1_B5,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.028,0.101,
10E8+PG9,X2131_C1_B5,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.01,0.053,
10E8+PG9,X2278_C2_B6,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.01,0.029,
10E8+PG9,X2278_C2_B6,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.01,0.034,
10E8+PG9,ZM109_4,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.045,0.263,
10E8+PG9,ZM109_4,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.076,0.315,
10E8+PG9,ZM135_10A,Kong et al. J Virol 89:2659 (2015) - dataset 1,25520506,0.018,0.574,
10E8+PG9,ZM135_10A,Kong et al. J Virol 89:2659 (2015) - dataset 2,25520506,0.128,0.636,
