Antibody,Virus,Reference,Pubmed ID,IC50,IC80,ID50
polyclonal AIIMS_329 138mo,CNE55,Mishra et al. J Virol 13:93 (2019),31217240,,,76
polyclonal AIIMS_329 138mo,CNE8,Mishra et al. J Virol 13:93 (2019),31217240,,,142
polyclonal AIIMS_329 138mo,DU156_12,Mishra et al. J Virol 13:93 (2019),31217240,,,151
polyclonal AIIMS_329 138mo,DU172_17,Mishra et al. J Virol 13:93 (2019),31217240,,,267
polyclonal AIIMS_329 138mo,JRCSF,Mishra et al. J Virol 13:93 (2019),31217240,,,<50
polyclonal AIIMS_329 138mo,JRFL,Mishra et al. J Virol 13:93 (2019),31217240,,,71
polyclonal AIIMS_329 138mo,PVO_4,Mishra et al. J Virol 13:93 (2019),31217240,,,353
polyclonal AIIMS_329 138mo,Q168_A2,Mishra et al. J Virol 13:93 (2019),31217240,,,99
polyclonal AIIMS_329 138mo,QH0692_42,Mishra et al. J Virol 13:93 (2019),31217240,,,61
polyclonal AIIMS_329 138mo,RHPA4259_7,Mishra et al. J Virol 13:93 (2019),31217240,,,88
polyclonal AIIMS_329 138mo,SC422_8,Mishra et al. J Virol 13:93 (2019),31217240,,,151
polyclonal AIIMS_329 138mo,SF162,Mishra et al. J Virol 13:93 (2019),31217240,,,5253
polyclonal AIIMS_329 138mo,THRO4156,Mishra et al. J Virol 13:93 (2019),31217240,,,<50
polyclonal AIIMS_329 138mo,TRJO4551_58,Mishra et al. J Virol 13:93 (2019),31217240,,,78
polyclonal AIIMS_329 138mo,TRO_11,Mishra et al. J Virol 13:93 (2019),31217240,,,146
polyclonal AIIMS_329 138mo,X1632_S2_B10,Mishra et al. J Virol 13:93 (2019),31217240,,,<50
polyclonal AIIMS_329 138mo,X2278_C2_B6,Mishra et al. J Virol 13:93 (2019),31217240,,,96
polyclonal AIIMS_329 138mo,ZM109_32,Mishra et al. J Virol 13:93 (2019),31217240,,,161
polyclonal AIIMS_329 138mo,ZM197_7,Mishra et al. J Virol 13:93 (2019),31217240,,,<50
polyclonal AIIMS_329 138mo,ZM214_15,Mishra et al. J Virol 13:93 (2019),31217240,,,163
polyclonal AIIMS_329 138mo,ZM249_1,Mishra et al. J Virol 13:93 (2019),31217240,,,<50
polyclonal AIIMS_329 138mo,ZM53_12,Mishra et al. J Virol 13:93 (2019),31217240,,,1310
polyclonal AIIMS_329 78mo,001428_2_42,Mishra et al. J Virol 13:93 (2019),31217240,,,659
polyclonal AIIMS_329 78mo,00836_2_5,Mishra et al. J Virol 13:93 (2019),31217240,,,248
polyclonal AIIMS_329 78mo,16055_2_3,Mishra et al. J Virol 13:93 (2019),31217240,,,1248
polyclonal AIIMS_329 78mo,16936_2_21,Mishra et al. J Virol 13:93 (2019),31217240,,,214
polyclonal AIIMS_329 78mo,246_F3_C10_2,Mishra et al. J Virol 13:93 (2019),31217240,,,323
polyclonal AIIMS_329 78mo,25710_2_43,Mishra et al. J Virol 13:93 (2019),31217240,,,1412
polyclonal AIIMS_329 78mo,25711_2_4,Mishra et al. J Virol 13:93 (2019),31217240,,,1247
polyclonal AIIMS_329 78mo,25925_2_22,Mishra et al. J Virol 13:93 (2019),31217240,,,85
polyclonal AIIMS_329 78mo,398_F1_F6_20,Mishra et al. J Virol 13:93 (2019),31217240,,,216
polyclonal AIIMS_329 78mo,6535_3,Mishra et al. J Virol 13:93 (2019),31217240,,,562
polyclonal AIIMS_329 78mo,703010217_B6,Mishra et al. J Virol 13:93 (2019),31217240,,,<50
polyclonal AIIMS_329 78mo,BAL_01,Mishra et al. J Virol 13:93 (2019),31217240,,,956
polyclonal AIIMS_329 78mo,BG505_W6M_C2,Mishra et al. J Virol 13:93 (2019),31217240,,,246
polyclonal AIIMS_329 78mo,BJ613_E1,Mishra et al. J Virol 13:93 (2019),31217240,,,70
polyclonal AIIMS_329 78mo,BJOX002000_03_2,Mishra et al. J Virol 13:93 (2019),31217240,,,210
polyclonal AIIMS_329 78mo,CAAN5342,Mishra et al. J Virol 13:93 (2019),31217240,,,310
polyclonal AIIMS_329 78mo,CAP210_E8,Mishra et al. J Virol 13:93 (2019),31217240,,,85
polyclonal AIIMS_329 78mo,CAP256_SU,Mishra et al. J Virol 13:93 (2019),31217240,,,198
polyclonal AIIMS_329 78mo,CAP45_G3,Mishra et al. J Virol 13:93 (2019),31217240,,,165
polyclonal AIIMS_329 78mo,CE1176_A3,Mishra et al. J Virol 13:93 (2019),31217240,,,847
polyclonal AIIMS_329 78mo,CH119_10,Mishra et al. J Virol 13:93 (2019),31217240,,,112
polyclonal AIIMS_329 78mo,CNE55,Mishra et al. J Virol 13:93 (2019),31217240,,,148
polyclonal AIIMS_329 78mo,CNE8,Mishra et al. J Virol 13:93 (2019),31217240,,,412
polyclonal AIIMS_329 78mo,DU156_12,Mishra et al. J Virol 13:93 (2019),31217240,,,898
polyclonal AIIMS_329 78mo,DU172_17,Mishra et al. J Virol 13:93 (2019),31217240,,,478
polyclonal AIIMS_329 78mo,JRCSF,Mishra et al. J Virol 13:93 (2019),31217240,,,156
polyclonal AIIMS_329 78mo,JRFL,Mishra et al. J Virol 13:93 (2019),31217240,,,215
polyclonal AIIMS_329 78mo,PVO_4,Mishra et al. J Virol 13:93 (2019),31217240,,,96
polyclonal AIIMS_329 78mo,Q168_A2,Mishra et al. J Virol 13:93 (2019),31217240,,,75
polyclonal AIIMS_329 78mo,QH0692_42,Mishra et al. J Virol 13:93 (2019),31217240,,,200
polyclonal AIIMS_329 78mo,RHPA4259_7,Mishra et al. J Virol 13:93 (2019),31217240,,,89
polyclonal AIIMS_329 78mo,SC422_8,Mishra et al. J Virol 13:93 (2019),31217240,,,398
polyclonal AIIMS_329 78mo,SF162,Mishra et al. J Virol 13:93 (2019),31217240,,,1615
polyclonal AIIMS_329 78mo,THRO4156,Mishra et al. J Virol 13:93 (2019),31217240,,,<50
polyclonal AIIMS_329 78mo,TRJO4551_58,Mishra et al. J Virol 13:93 (2019),31217240,,,86
polyclonal AIIMS_329 78mo,TRO_11,Mishra et al. J Virol 13:93 (2019),31217240,,,556
polyclonal AIIMS_329 78mo,X1632_S2_B10,Mishra et al. J Virol 13:93 (2019),31217240,,,81
polyclonal AIIMS_329 78mo,X2278_C2_B6,Mishra et al. J Virol 13:93 (2019),31217240,,,124
polyclonal AIIMS_329 78mo,ZM109_32,Mishra et al. J Virol 13:93 (2019),31217240,,,214
polyclonal AIIMS_329 78mo,ZM197_7,Mishra et al. J Virol 13:93 (2019),31217240,,,75
polyclonal AIIMS_329 78mo,ZM214_15,Mishra et al. J Virol 13:93 (2019),31217240,,,<50
polyclonal AIIMS_329 78mo,ZM249_1,Mishra et al. J Virol 13:93 (2019),31217240,,,<50
polyclonal AIIMS_329 78mo,ZM53_12,Mishra et al. J Virol 13:93 (2019),31217240,,,169
polyclonal AIIMS_329 82mo,001428_2_42,Mishra et al. J Virol 13:93 (2019),31217240,,,954
polyclonal AIIMS_329 82mo,00836_2_5,Mishra et al. J Virol 13:93 (2019),31217240,,,245
polyclonal AIIMS_329 82mo,16055_2_3,Mishra et al. J Virol 13:93 (2019),31217240,,,1456
polyclonal AIIMS_329 82mo,16936_2_21,Mishra et al. J Virol 13:93 (2019),31217240,,,233
polyclonal AIIMS_329 82mo,246_F3_C10_2,Mishra et al. J Virol 13:93 (2019),31217240,,,412
polyclonal AIIMS_329 82mo,25710_2_43,Mishra et al. J Virol 13:93 (2019),31217240,,,1526
polyclonal AIIMS_329 82mo,25711_2_4,Mishra et al. J Virol 13:93 (2019),31217240,,,1146
polyclonal AIIMS_329 82mo,25925_2_22,Mishra et al. J Virol 13:93 (2019),31217240,,,95
polyclonal AIIMS_329 82mo,398_F1_F6_20,Mishra et al. J Virol 13:93 (2019),31217240,,,234
polyclonal AIIMS_329 82mo,6535_3,Mishra et al. J Virol 13:93 (2019),31217240,,,594
polyclonal AIIMS_329 82mo,703010217_B6,Mishra et al. J Virol 13:93 (2019),31217240,,,74
polyclonal AIIMS_329 82mo,BAL_01,Mishra et al. J Virol 13:93 (2019),31217240,,,974
polyclonal AIIMS_329 82mo,BG505_W6M_C2,Mishra et al. J Virol 13:93 (2019),31217240,,,312
polyclonal AIIMS_329 82mo,BJ613_E1,Mishra et al. J Virol 13:93 (2019),31217240,,,79
polyclonal AIIMS_329 82mo,BJOX002000_03_2,Mishra et al. J Virol 13:93 (2019),31217240,,,294
polyclonal AIIMS_329 82mo,CAAN5342,Mishra et al. J Virol 13:93 (2019),31217240,,,354
polyclonal AIIMS_329 82mo,CAP210_E8,Mishra et al. J Virol 13:93 (2019),31217240,,,<50
polyclonal AIIMS_329 82mo,CAP256_SU,Mishra et al. J Virol 13:93 (2019),31217240,,,218
polyclonal AIIMS_329 82mo,CAP45_G3,Mishra et al. J Virol 13:93 (2019),31217240,,,177
polyclonal AIIMS_329 82mo,CE1176_A3,Mishra et al. J Virol 13:93 (2019),31217240,,,745
polyclonal AIIMS_329 82mo,CH119_10,Mishra et al. J Virol 13:93 (2019),31217240,,,136
polyclonal AIIMS_329 82mo,CNE55,Mishra et al. J Virol 13:93 (2019),31217240,,,185
polyclonal AIIMS_329 82mo,CNE8,Mishra et al. J Virol 13:93 (2019),31217240,,,241
polyclonal AIIMS_329 82mo,DU156_12,Mishra et al. J Virol 13:93 (2019),31217240,,,831
polyclonal AIIMS_329 82mo,DU172_17,Mishra et al. J Virol 13:93 (2019),31217240,,,487
polyclonal AIIMS_329 82mo,JRCSF,Mishra et al. J Virol 13:93 (2019),31217240,,,167
polyclonal AIIMS_329 82mo,JRFL,Mishra et al. J Virol 13:93 (2019),31217240,,,224
polyclonal AIIMS_329 82mo,PVO_4,Mishra et al. J Virol 13:93 (2019),31217240,,,85
polyclonal AIIMS_329 82mo,Q168_A2,Mishra et al. J Virol 13:93 (2019),31217240,,,88
polyclonal AIIMS_329 82mo,QH0692_42,Mishra et al. J Virol 13:93 (2019),31217240,,,238
polyclonal AIIMS_329 82mo,RHPA4259_7,Mishra et al. J Virol 13:93 (2019),31217240,,,110
polyclonal AIIMS_329 82mo,SC422_8,Mishra et al. J Virol 13:93 (2019),31217240,,,421
polyclonal AIIMS_329 82mo,SF162,Mishra et al. J Virol 13:93 (2019),31217240,,,1675
polyclonal AIIMS_329 82mo,THRO4156,Mishra et al. J Virol 13:93 (2019),31217240,,,<50
polyclonal AIIMS_329 82mo,TRJO4551_58,Mishra et al. J Virol 13:93 (2019),31217240,,,<50
polyclonal AIIMS_329 82mo,TRO_11,Mishra et al. J Virol 13:93 (2019),31217240,,,569
polyclonal AIIMS_329 82mo,X1632_S2_B10,Mishra et al. J Virol 13:93 (2019),31217240,,,84
polyclonal AIIMS_329 82mo,X2278_C2_B6,Mishra et al. J Virol 13:93 (2019),31217240,,,110
polyclonal AIIMS_329 82mo,ZM109_32,Mishra et al. J Virol 13:93 (2019),31217240,,,264
polyclonal AIIMS_329 82mo,ZM197_7,Mishra et al. J Virol 13:93 (2019),31217240,,,115
polyclonal AIIMS_329 82mo,ZM214_15,Mishra et al. J Virol 13:93 (2019),31217240,,,<50
polyclonal AIIMS_329 82mo,ZM249_1,Mishra et al. J Virol 13:93 (2019),31217240,,,74
polyclonal AIIMS_329 82mo,ZM53_12,Mishra et al. J Virol 13:93 (2019),31217240,,,177
polyclonal AIIMS_329 90mo,001428_2_42,Mishra et al. J Virol 13:93 (2019),31217240,,,645
polyclonal AIIMS_329 90mo,00836_2_5,Mishra et al. J Virol 13:93 (2019),31217240,,,261
polyclonal AIIMS_329 90mo,16055_2_3,Mishra et al. J Virol 13:93 (2019),31217240,,,1413
polyclonal AIIMS_329 90mo,16936_2_21,Mishra et al. J Virol 13:93 (2019),31217240,,,312
polyclonal AIIMS_329 90mo,246_F3_C10_2,Mishra et al. J Virol 13:93 (2019),31217240,,,701
polyclonal AIIMS_329 90mo,25710_2_43,Mishra et al. J Virol 13:93 (2019),31217240,,,2089
polyclonal AIIMS_329 90mo,25711_2_4,Mishra et al. J Virol 13:93 (2019),31217240,,,1894
polyclonal AIIMS_329 90mo,25925_2_22,Mishra et al. J Virol 13:93 (2019),31217240,,,103
polyclonal AIIMS_329 90mo,329_14_B1,Mishra et al. J Virol 13:93 (2019),31217240,,,293
polyclonal AIIMS_329 90mo,329_14_B4,Mishra et al. J Virol 13:93 (2019),31217240,,,312
polyclonal AIIMS_329 90mo,398_F1_F6_20,Mishra et al. J Virol 13:93 (2019),31217240,,,213
polyclonal AIIMS_329 90mo,6535_3,Mishra et al. J Virol 13:93 (2019),31217240,,,682
polyclonal AIIMS_329 90mo,703010217_B6,Mishra et al. J Virol 13:93 (2019),31217240,,,<50
polyclonal AIIMS_329 90mo,BAL_01,Mishra et al. J Virol 13:93 (2019),31217240,,,1081
polyclonal AIIMS_329 90mo,BG505_W6M_C2,Mishra et al. J Virol 13:93 (2019),31217240,,,356
polyclonal AIIMS_329 90mo,BJ613_E1,Mishra et al. J Virol 13:93 (2019),31217240,,,78
polyclonal AIIMS_329 90mo,BJOX002000_03_2,Mishra et al. J Virol 13:93 (2019),31217240,,,603
polyclonal AIIMS_329 90mo,CAAN5342,Mishra et al. J Virol 13:93 (2019),31217240,,,367
polyclonal AIIMS_329 90mo,CAP210_E8,Mishra et al. J Virol 13:93 (2019),31217240,,,85
polyclonal AIIMS_329 90mo,CAP256_SU,Mishra et al. J Virol 13:93 (2019),31217240,,,234
polyclonal AIIMS_329 90mo,CAP45_G3,Mishra et al. J Virol 13:93 (2019),31217240,,,189
polyclonal AIIMS_329 90mo,CE1176_A3,Mishra et al. J Virol 13:93 (2019),31217240,,,933
polyclonal AIIMS_329 90mo,CH119_10,Mishra et al. J Virol 13:93 (2019),31217240,,,339
polyclonal AIIMS_329 90mo,CNE55,Mishra et al. J Virol 13:93 (2019),31217240,,,2746
polyclonal AIIMS_329 90mo,CNE8,Mishra et al. J Virol 13:93 (2019),31217240,,,692
polyclonal AIIMS_329 90mo,DU156_12,Mishra et al. J Virol 13:93 (2019),31217240,,,818
polyclonal AIIMS_329 90mo,DU172_17,Mishra et al. J Virol 13:93 (2019),31217240,,,499
polyclonal AIIMS_329 90mo,JRCSF,Mishra et al. J Virol 13:93 (2019),31217240,,,178
polyclonal AIIMS_329 90mo,JRFL,Mishra et al. J Virol 13:93 (2019),31217240,,,256
polyclonal AIIMS_329 90mo,PVO_4,Mishra et al. J Virol 13:93 (2019),31217240,,,74
polyclonal AIIMS_329 90mo,Q168_A2,Mishra et al. J Virol 13:93 (2019),31217240,,,121
polyclonal AIIMS_329 90mo,QH0692_42,Mishra et al. J Virol 13:93 (2019),31217240,,,276
polyclonal AIIMS_329 90mo,RHPA4259_7,Mishra et al. J Virol 13:93 (2019),31217240,,,123
polyclonal AIIMS_329 90mo,SC422_8,Mishra et al. J Virol 13:93 (2019),31217240,,,435
polyclonal AIIMS_329 90mo,SF162,Mishra et al. J Virol 13:93 (2019),31217240,,,1766
polyclonal AIIMS_329 90mo,THRO4156,Mishra et al. J Virol 13:93 (2019),31217240,,,<50
polyclonal AIIMS_329 90mo,TRJO4551_58,Mishra et al. J Virol 13:93 (2019),31217240,,,<50
polyclonal AIIMS_329 90mo,TRO_11,Mishra et al. J Virol 13:93 (2019),31217240,,,661
polyclonal AIIMS_329 90mo,X1632_S2_B10,Mishra et al. J Virol 13:93 (2019),31217240,,,<50
polyclonal AIIMS_329 90mo,X2278_C2_B6,Mishra et al. J Virol 13:93 (2019),31217240,,,<50
polyclonal AIIMS_329 90mo,ZM109_32,Mishra et al. J Virol 13:93 (2019),31217240,,,266
polyclonal AIIMS_329 90mo,ZM197_7,Mishra et al. J Virol 13:93 (2019),31217240,,,145
polyclonal AIIMS_329 90mo,ZM214_15,Mishra et al. J Virol 13:93 (2019),31217240,,,<50
polyclonal AIIMS_329 90mo,ZM249_1,Mishra et al. J Virol 13:93 (2019),31217240,,,211
polyclonal AIIMS_329 90mo,ZM53_12,Mishra et al. J Virol 13:93 (2019),31217240,,,188
polyclonal AIIMS_330 102mo,001428_2_42,Mishra et al. J Virol 13:93 (2019),31217240,,,1123
polyclonal AIIMS_330 102mo,00836_2_5,Mishra et al. J Virol 13:93 (2019),31217240,,,91
polyclonal AIIMS_330 102mo,16055_2_3,Mishra et al. J Virol 13:93 (2019),31217240,,,1334
polyclonal AIIMS_330 102mo,16936_2_21,Mishra et al. J Virol 13:93 (2019),31217240,,,398
polyclonal AIIMS_330 102mo,246_F3_C10_2,Mishra et al. J Virol 13:93 (2019),31217240,,,412
polyclonal AIIMS_330 102mo,25710_2_43,Mishra et al. J Virol 13:93 (2019),31217240,,,609
polyclonal AIIMS_330 102mo,25711_2_4,Mishra et al. J Virol 13:93 (2019),31217240,,,456
polyclonal AIIMS_330 102mo,25925_2_22,Mishra et al. J Virol 13:93 (2019),31217240,,,873
polyclonal AIIMS_330 102mo,398_F1_F6_20,Mishra et al. J Virol 13:93 (2019),31217240,,,667
polyclonal AIIMS_330 102mo,6535_3,Mishra et al. J Virol 13:93 (2019),31217240,,,812
polyclonal AIIMS_330 102mo,703010217_B6,Mishra et al. J Virol 13:93 (2019),31217240,,,874
polyclonal AIIMS_330 102mo,BAL_01,Mishra et al. J Virol 13:93 (2019),31217240,,,2748
polyclonal AIIMS_330 102mo,BG505_W6M_C2,Mishra et al. J Virol 13:93 (2019),31217240,,,412
polyclonal AIIMS_330 102mo,BJ613_E1,Mishra et al. J Virol 13:93 (2019),31217240,,,799
polyclonal AIIMS_330 102mo,BJOX002000_03_2,Mishra et al. J Virol 13:93 (2019),31217240,,,489
polyclonal AIIMS_330 102mo,CAAN5342,Mishra et al. J Virol 13:93 (2019),31217240,,,873
polyclonal AIIMS_330 102mo,CAP210_E8,Mishra et al. J Virol 13:93 (2019),31217240,,,<50
polyclonal AIIMS_330 102mo,CAP256_SU,Mishra et al. J Virol 13:93 (2019),31217240,,,298
polyclonal AIIMS_330 102mo,CAP45_G3,Mishra et al. J Virol 13:93 (2019),31217240,,,<50
polyclonal AIIMS_330 102mo,CE1176_A3,Mishra et al. J Virol 13:93 (2019),31217240,,,349
polyclonal AIIMS_330 102mo,CH119_10,Mishra et al. J Virol 13:93 (2019),31217240,,,367
polyclonal AIIMS_330 102mo,CNE55,Mishra et al. J Virol 13:93 (2019),31217240,,,748
polyclonal AIIMS_330 102mo,CNE8,Mishra et al. J Virol 13:93 (2019),31217240,,,246
polyclonal AIIMS_330 102mo,DU156_12,Mishra et al. J Virol 13:93 (2019),31217240,,,1299
polyclonal AIIMS_330 102mo,DU172_17,Mishra et al. J Virol 13:93 (2019),31217240,,,167
polyclonal AIIMS_330 102mo,JRCSF,Mishra et al. J Virol 13:93 (2019),31217240,,,213
polyclonal AIIMS_330 102mo,JRFL,Mishra et al. J Virol 13:93 (2019),31217240,,,211
polyclonal AIIMS_330 102mo,PVO_4,Mishra et al. J Virol 13:93 (2019),31217240,,,489
polyclonal AIIMS_330 102mo,Q168_A2,Mishra et al. J Virol 13:93 (2019),31217240,,,413
polyclonal AIIMS_330 102mo,QH0692_42,Mishra et al. J Virol 13:93 (2019),31217240,,,84
polyclonal AIIMS_330 102mo,RHPA4259_7,Mishra et al. J Virol 13:93 (2019),31217240,,,989
polyclonal AIIMS_330 102mo,SC422_8,Mishra et al. J Virol 13:93 (2019),31217240,,,233
polyclonal AIIMS_330 102mo,SF162,Mishra et al. J Virol 13:93 (2019),31217240,,,1767
polyclonal AIIMS_330 102mo,THRO4156,Mishra et al. J Virol 13:93 (2019),31217240,,,84
polyclonal AIIMS_330 102mo,TRJO4551_58,Mishra et al. J Virol 13:93 (2019),31217240,,,345
polyclonal AIIMS_330 102mo,TRO_11,Mishra et al. J Virol 13:93 (2019),31217240,,,434
polyclonal AIIMS_330 102mo,X1632_S2_B10,Mishra et al. J Virol 13:93 (2019),31217240,,,346
polyclonal AIIMS_330 102mo,X2278_C2_B6,Mishra et al. J Virol 13:93 (2019),31217240,,,847
polyclonal AIIMS_330 102mo,ZM109_32,Mishra et al. J Virol 13:93 (2019),31217240,,,398
polyclonal AIIMS_330 102mo,ZM197_7,Mishra et al. J Virol 13:93 (2019),31217240,,,439
polyclonal AIIMS_330 102mo,ZM214_15,Mishra et al. J Virol 13:93 (2019),31217240,,,349
polyclonal AIIMS_330 102mo,ZM249_1,Mishra et al. J Virol 13:93 (2019),31217240,,,<50
polyclonal AIIMS_330 102mo,ZM53_12,Mishra et al. J Virol 13:93 (2019),31217240,,,798
polyclonal AIIMS_330 112mo,001428_2_42,Kumar et al. J Virol. e01495 (2019),30429339,,,2532
polyclonal AIIMS_330 112mo,001428_2_42,Mishra et al. J Virol 13:93 (2019),31217240,,,2532
polyclonal AIIMS_330 112mo,00836_2_5,Mishra et al. J Virol 13:93 (2019),31217240,,,477
polyclonal AIIMS_330 112mo,16055_2_3,Mishra et al. J Virol 13:93 (2019),31217240,,,2348
polyclonal AIIMS_330 112mo,16936_2_21,Kumar et al. J Virol. e01495 (2019),30429339,,,1758
polyclonal AIIMS_330 112mo,16936_2_21,Mishra et al. J Virol 13:93 (2019),31217240,,,1346
polyclonal AIIMS_330 112mo,246_F3_C10_2,Mishra et al. J Virol 13:93 (2019),31217240,,,547
polyclonal AIIMS_330 112mo,25710_2_43,Kumar et al. J Virol. e01495 (2019),30429339,,,2864
polyclonal AIIMS_330 112mo,25710_2_43,Mishra et al. J Virol 13:93 (2019),31217240,,,2864
polyclonal AIIMS_330 112mo,25711_2_4,Kumar et al. J Virol. e01495 (2019),30429339,,,766
polyclonal AIIMS_330 112mo,25711_2_4,Mishra et al. J Virol 13:93 (2019),31217240,,,766
polyclonal AIIMS_330 112mo,25925_2_22,Kumar et al. J Virol. e01495 (2019),30429339,,,3674
polyclonal AIIMS_330 112mo,25925_2_22,Mishra et al. J Virol 13:93 (2019),31217240,,,3674
polyclonal AIIMS_330 112mo,330_15_C36,Mishra et al. J Virol 13:93 (2019),31217240,,,148
polyclonal AIIMS_330 112mo,330_15_D36,Mishra et al. J Virol 13:93 (2019),31217240,,,<100
polyclonal AIIMS_330 112mo,330_15_E36,Mishra et al. J Virol 13:93 (2019),31217240,,,<100
polyclonal AIIMS_330 112mo,398_F1_F6_20,Mishra et al. J Virol 13:93 (2019),31217240,,,1514
polyclonal AIIMS_330 112mo,6535_3,Kumar et al. J Virol. e01495 (2019),30429339,,,1246
polyclonal AIIMS_330 112mo,6535_3,Mishra et al. J Virol 13:93 (2019),31217240,,,1246
polyclonal AIIMS_330 112mo,703010217_B6,Mishra et al. J Virol 13:93 (2019),31217240,,,1001
polyclonal AIIMS_330 112mo,92BR020,Kumar et al. J Virol. e01495 (2019),30429339,,,766
polyclonal AIIMS_330 112mo,92TH021,Kumar et al. J Virol. e01495 (2019),30429339,,,<100
polyclonal AIIMS_330 112mo,93IN905,Kumar et al. J Virol. e01495 (2019),30429339,,,1446
polyclonal AIIMS_330 112mo,94UG103,Kumar et al. J Virol. e01495 (2019),30429339,,,658
polyclonal AIIMS_330 112mo,BAL_01,Kumar et al. J Virol. e01495 (2019),30429339,,,3263
polyclonal AIIMS_330 112mo,BAL_01,Mishra et al. J Virol 13:93 (2019),31217240,,,3263
polyclonal AIIMS_330 112mo,BG505_W6M_C2,Mishra et al. J Virol 13:93 (2019),31217240,,,463
polyclonal AIIMS_330 112mo,BG505_W6M_C2_T332N,Kumar et al. J Virol. e01495 (2019),30429339,,,463
polyclonal AIIMS_330 112mo,BI206_W6P_A1,Kumar et al. J Virol. e01495 (2019),30429339,,,4565
polyclonal AIIMS_330 112mo,BJ613_E1,Kumar et al. J Virol. e01495 (2019),30429339,,,1834
polyclonal AIIMS_330 112mo,BJ613_E1,Mishra et al. J Virol 13:93 (2019),31217240,,,1834
polyclonal AIIMS_330 112mo,BJOX002000_03_2,Mishra et al. J Virol 13:93 (2019),31217240,,,661
polyclonal AIIMS_330 112mo,BK184_W6M_D2,Kumar et al. J Virol. e01495 (2019),30429339,,,1767
polyclonal AIIMS_330 112mo,BL035_W6M_C1,Kumar et al. J Virol. e01495 (2019),30429339,,,469
polyclonal AIIMS_330 112mo,CAAN5342,Kumar et al. J Virol. e01495 (2019),30429339,,,238
polyclonal AIIMS_330 112mo,CAAN5342,Mishra et al. J Virol 13:93 (2019),31217240,,,238
polyclonal AIIMS_330 112mo,CAP210_E8,Kumar et al. J Virol. e01495 (2019),30429339,,,<100
polyclonal AIIMS_330 112mo,CAP210_E8,Mishra et al. J Virol 13:93 (2019),31217240,,,<50
polyclonal AIIMS_330 112mo,CAP256_SU,Mishra et al. J Virol 13:93 (2019),31217240,,,879
polyclonal AIIMS_330 112mo,CAP45_G3,Kumar et al. J Virol. e01495 (2019),30429339,,,4648
polyclonal AIIMS_330 112mo,CAP45_G3,Mishra et al. J Virol 13:93 (2019),31217240,,,<50
polyclonal AIIMS_330 112mo,CE1176_A3,Mishra et al. J Virol 13:93 (2019),31217240,,,479
polyclonal AIIMS_330 112mo,CH119_10,Mishra et al. J Virol 13:93 (2019),31217240,,,501
polyclonal AIIMS_330 112mo,CNE55,Mishra et al. J Virol 13:93 (2019),31217240,,,1564
polyclonal AIIMS_330 112mo,CNE8,Mishra et al. J Virol 13:93 (2019),31217240,,,427
polyclonal AIIMS_330 112mo,DU156_12,Kumar et al. J Virol. e01495 (2019),30429339,,,3783
polyclonal AIIMS_330 112mo,DU156_12,Mishra et al. J Virol 13:93 (2019),31217240,,,3783
polyclonal AIIMS_330 112mo,DU172_17,Kumar et al. J Virol. e01495 (2019),30429339,,,237
polyclonal AIIMS_330 112mo,DU172_17,Mishra et al. J Virol 13:93 (2019),31217240,,,237
polyclonal AIIMS_330 112mo,JRCSF,Kumar et al. J Virol. e01495 (2019),30429339,,,1463
polyclonal AIIMS_330 112mo,JRCSF,Mishra et al. J Virol 13:93 (2019),31217240,,,1463
polyclonal AIIMS_330 112mo,JRFL,Kumar et al. J Virol. e01495 (2019),30429339,,,867
polyclonal AIIMS_330 112mo,JRFL,Mishra et al. J Virol 13:93 (2019),31217240,,,867
polyclonal AIIMS_330 112mo,MK184_W0M_G3,Kumar et al. J Virol. e01495 (2019),30429339,,,1579
polyclonal AIIMS_330 112mo,ML035_W0M_I2,Kumar et al. J Virol. e01495 (2019),30429339,,,438
polyclonal AIIMS_330 112mo,PVO_4,Kumar et al. J Virol. e01495 (2019),30429339,,,775
polyclonal AIIMS_330 112mo,PVO_4,Mishra et al. J Virol 13:93 (2019),31217240,,,775
polyclonal AIIMS_330 112mo,Q168_A2,Mishra et al. J Virol 13:93 (2019),31217240,,,1029
polyclonal AIIMS_330 112mo,QH0692_42,Kumar et al. J Virol. e01495 (2019),30429339,,,<100
polyclonal AIIMS_330 112mo,QH0692_42,Mishra et al. J Virol 13:93 (2019),31217240,,,<50
polyclonal AIIMS_330 112mo,RHPA4259_7,Mishra et al. J Virol 13:93 (2019),31217240,,,2046
